"JS_KEY","NAME_REGIONALITY"
"us-ak",1.04932484720603
"us-al",0.916311361381222
"us-ar",0.959175444242713
"us-az",0.978182432214516
"us-ca",0.999004356327453
"us-co",0.935036366850667
"us-ct",1.12971813339763
"us-dc",1.05005562560769
"us-de",1.1343969465396
"us-fl",1.09071549955185
"us-ga",0.860196897277583
"us-hi",0.925442337189964
"us-ia",0.817629518747486
"us-id",0.866020024093539
"us-il",1.01502609574958
"us-in",0.904883892668045
"us-ks",0.888754830176908
"us-ky",0.816705461980185
"us-la",1.00765901349395
"us-ma",1.21505003732181
"us-md",1.04835772074285
"us-me",0.89079194321785
"us-mi",0.933056288147284
"us-mn",0.939706283793294
"us-mo",1.00706551560276
"us-ms",0.92962775281903
"us-mt",0.928044445210822
"us-nc",0.786037905856269
"us-nd",0.900693192788515
"us-ne",0.854843980871218
"us-nh",0.773170202066597
"us-nj",1.25627523406641
"us-nm",0.945523455965462
"us-nv",1.16362243300358
"us-ny",1.13135089073548
"us-oh",0.963652726064381
"us-ok",0.954088380234525
"us-or",0.88922351419056
"us-pa",1.11045269692871
"us-ri",1.08252623901401
"us-sc",0.948739613517304
"us-sd",0.754916259851646
"us-tn",0.79943367797704
"us-tx",0.960776014951239
"us-ut",1.00656590592788
"us-va",0.932914979430179
"us-vt",0.866049719459512
"us-wa",0.970153828540935
"us-wi",0.906088681660959
"us-wv",1.00485053773412
"us-wy",0.995444321119988
