"JS_KEY","NAME_REGIONALITY"
"us-al",0.28753988255596
"us-ar",0.25464121953102
"us-ca",0.984458223275147
"us-co",1.09892354500649
"us-ct",2.66854662399797
"us-dc",0.892909670243669
"us-fl",0.680865718554161
"us-ga",0.327122574690789
"us-hi",2.11907354205932
"us-ia",0.36579589640675
"us-il",0.896691515369257
"us-in",0.580266715170355
"us-ks",0.397974648308427
"us-ky",0.184495365122557
"us-la",0.659587940524111
"us-ma",1.93786618194945
"us-md",0.678529005529531
"us-me",1.19818986344221
"us-mi",0.877044043095126
"us-mn",0.864806310803937
"us-mo",0.827267086756791
"us-mt",1.17625654028153
"us-nc",0.469440547396372
"us-ne",0.445898297057609
"us-nh",2.08936690361924
"us-nj",2.08291715452012
"us-ny",2.50935473912025
"us-oh",0.816979932693738
"us-ok",0.445474237811715
"us-or",0.811294202539383
"us-pa",1.62724997793458
"us-ri",1.75730588995143
"us-sc",0.533096595209678
"us-sd",0.764511442890515
"us-tn",0.153730279310475
"us-tx",0.387233947040384
"us-ut",1.80056183378443
"us-va",0.299999676180834
"us-wa",0.849899721983703
"us-wi",0.812428146250674
"us-wv",0.436783664126327
