"JS_KEY","NAME_REGIONALITY"
"us-ca",0.557325146789786
"us-ct",3.47341080840795
"us-dc",0.952017283275932
"us-fl",0.334222594992228
"us-ia",0.439294282165767
"us-il",0.975571664248685
"us-in",0.292351459741425
"us-ks",0.247638717910943
"us-la",0.477460849988897
"us-ma",1.72280100415976
"us-md",0.766884915120524
"us-me",0.641773168604033
"us-mi",0.518537112014796
"us-mn",0.520481738374834
"us-mo",0.367528828677384
"us-ms",0.241148628511556
"us-mt",0.839297087312604
"us-nc",0.13379836256426
"us-nh",3.18885307234789
"us-nj",3.40512981251484
"us-ny",3.40058404107159
"us-oh",0.742778911930983
"us-ok",0.235005376252941
"us-or",0.565011827096487
"us-pa",1.7019465381647
"us-ri",2.39015760163765
"us-tx",0.360238341514757
"us-wa",0.347946617568176
"us-wi",0.291668432481604
"us-wv",0.187983191706163
