"JS_KEY","NAME_REGIONALITY"
"us-ak",311.929285187078
"us-al",207.391249258787
"us-ar",137.885526176761
"us-az",190.949465273275
"us-ca",95.2268331422945
"us-co",88.7978771949579
"us-ct",94.4724080567433
"us-dc",75.0130128545118
"us-de",133.337471301191
"us-fl",172.17723497278
"us-ga",236.805044775978
"us-hi",263.089729904866
"us-ia",36.6500374669574
"us-id",53.0538701439965
"us-il",64.7132567507763
"us-in",38.0968444719041
"us-ks",36.9190915689831
"us-ky",94.6391229687433
"us-la",220.876881328405
"us-ma",95.9149893590405
"us-md",80.1386169540632
"us-me",80.8577998995226
"us-mi",58.5832286063775
"us-mn",40.6521637531924
"us-mo",76.9592631311721
"us-ms",315.43229758747
"us-mt",61.8398212118961
"us-nc",165.799330456094
"us-nd",64.0524648609829
"us-ne",51.4110873075612
"us-nh",118.904023167349
"us-nj",111.432702973626
"us-nm",231.808920449271
"us-ny",94.2139497383473
"us-oh",41.5027068754078
"us-ok",89.8568480547495
"us-or",62.3671058875089
"us-pa",64.5335559294896
"us-ri",124.586442263934
"us-sc",253.459205671184
"us-sd",52.5322373680003
"us-tn",110.188382899445
"us-tx",142.519966216146
"us-ut",35.0673612467464
"us-va",119.978402181838
"us-vt",116.876220180787
"us-wa",45.0199204982829
"us-wi",55.6142786654446
"us-wv",53.9948177260697
"us-wy",71.705214345192
