"JS_KEY","NAME_REGIONALITY"
"us-al",0.117991810236374
"us-ar",0.373846062784461
"us-az",0.510876702417741
"us-ca",1.4174997286366
"us-co",1.34209521275632
"us-ct",0.742604768529717
"us-dc",0.851713625490782
"us-de",0.403416111910989
"us-fl",0.36428020296519
"us-ga",0.128814850161781
"us-hi",0.726543219138716
"us-ia",3.04419390105979
"us-id",2.23075012394691
"us-il",1.1670264731733
"us-in",1.46896359888127
"us-ks",1.86577340521303
"us-ky",0.230501655124615
"us-la",0.253320577257906
"us-ma",0.778620322116311
"us-md",0.710666858826515
"us-me",2.01760235062031
"us-mi",2.07450217025542
"us-mn",3.43313031514206
"us-mo",1.00853223237847
"us-ms",0.127919385361644
"us-mt",1.66021834402163
"us-nc",0.189774902106284
"us-nd",2.37188874239887
"us-ne",2.92746495579248
"us-nh",1.49003267150698
"us-nj",0.420321527637757
"us-nm",0.311810952854966
"us-nv",2.44437006329409
"us-ny",0.852997926082628
"us-oh",1.52066854092573
"us-ok",0.675729844165628
"us-or",2.03263236702942
"us-pa",0.745557343126958
"us-ri",0.739128317828421
"us-sc",0.0854408842062145
"us-sd",3.09180647230371
"us-tn",0.196341727278966
"us-tx",0.27845116389675
"us-ut",1.08962603772503
"us-va",0.180606290101689
"us-vt",1.80099058112637
"us-wa",2.27694976581506
"us-wi",2.12703636847113
"us-wv",0.674239101144137
"us-wy",1.36944754121618
