"JS_KEY","NAME_REGIONALITY"
"us-ak",0.587124826078314
"us-al",2.57793857726308
"us-ar",2.54782128241754
"us-az",0.691976079603619
"us-ca",0.50721687102573
"us-co",0.363002928626946
"us-ct",0.206804357092315
"us-dc",1.05386260202631
"us-de",0.633125338989252
"us-fl",1.56950558481686
"us-ga",2.3488371044721
"us-hi",0.564309951102116
"us-ia",0.387081240821674
"us-id",0.7798245191878
"us-il",0.637867303518232
"us-in",1.25845932393938
"us-ks",0.991881555951603
"us-ky",2.28385796720574
"us-la",2.02181698422634
"us-ma",0.359797943557741
"us-md",0.99418569964173
"us-me",1.21118151267572
"us-mi",0.694705600578358
"us-mn",0.356163803401011
"us-mo",1.3623450185544
"us-ms",1.81313660386131
"us-mt",0.346784146658233
"us-nc",2.35413165498821
"us-nd",0.922660032563087
"us-ne",0.298822295277459
"us-nh",0.911138970603204
"us-nj",0.334390548086981
"us-nm",0.667525941739633
"us-nv",0.54616262891006
"us-ny",0.334389111968744
"us-oh",0.939143358661064
"us-ok",1.58877437122803
"us-or",0.437996075187726
"us-pa",0.473588500384154
"us-ri",0.283645886914604
"us-sc",2.07310496439695
"us-sd",0.337826768665663
"us-tn",2.6431086149865
"us-tx",1.60918536914794
"us-ut",0.562943829754758
"us-va",2.14686502138257
"us-vt",1.15289030060524
"us-wa",0.322622126653134
"us-wi",0.264012193310767
"us-wv",2.14150114932593
"us-wy",0.389489389676208
