"JS_KEY","NAME_REGIONALITY"
"us-ak",98.6731610167687
"us-al",69.6641722095115
"us-ar",96.0622557596424
"us-az",104.925335454091
"us-ca",89.6827968573462
"us-co",103.544152373414
"us-ct",111.077465774519
"us-dc",43.4422078968546
"us-de",95.1482694293049
"us-fl",94.538078314278
"us-ga",60.3565595918437
"us-hi",95.6714002767494
"us-ia",136.187745583452
"us-id",140.574672733586
"us-il",97.5449298314126
"us-in",115.580386579819
"us-ks",105.308717019932
"us-ky",91.6906970625666
"us-la",68.5053437793852
"us-ma",108.205839484475
"us-md",90.0227289350739
"us-me",120.861164538349
"us-mi",116.722290103997
"us-mn",132.061454973783
"us-mo",115.657850346588
"us-ms",64.5960762893068
"us-mt",119.799477736675
"us-nc",76.6132304139316
"us-nd",138.685405370703
"us-ne",119.39796246467
"us-nh",114.123596225293
"us-nj",116.472325087385
"us-nm",134.045840460955
"us-nv",104.101733340935
"us-ny",108.601674046355
"us-oh",111.841211781985
"us-ok",80.2333906071019
"us-or",105.453403318949
"us-pa",106.96659973342
"us-ri",107.90803404348
"us-sc",68.0313698734115
"us-sd",163.158935606059
"us-tn",78.601840147773
"us-tx",96.8164371836841
"us-ut",117.266475102344
"us-va",86.7721893357655
"us-vt",148.099167389394
"us-wa",108.278371540105
"us-wi",136.856016689917
"us-wv",103.711525611546
"us-wy",136.290271670042
