"JS_KEY","NAME_REGIONALITY"
"us-ak",66.5585195584719
"us-al",92.9982005718752
"us-ar",109.422221579939
"us-az",90.3654061879503
"us-ca",100.164947898079
"us-co",85.1563751222932
"us-ct",121.363435983613
"us-dc",89.322798606037
"us-de",108.196319382446
"us-fl",88.7847458356987
"us-ga",102.574234374089
"us-hi",109.649241273326
"us-ia",110.048379139546
"us-id",122.137848954811
"us-il",88.3893765562627
"us-in",115.458285137435
"us-ks",101.12282901078
"us-ky",112.956914694097
"us-la",96.7016325002039
"us-ma",105.632539481116
"us-md",87.8739923377847
"us-me",125.184879966459
"us-mi",93.73560364738
"us-mn",95.2629558534639
"us-mo",104.595760427732
"us-ms",75.1513210472121
"us-mt",89.9188883503091
"us-nc",106.365840512473
"us-nd",96.5306454550416
"us-ne",101.751118787951
"us-nh",119.644264771443
"us-nj",105.612734928187
"us-nm",69.2581603533457
"us-nv",110.168262234009
"us-ny",96.0596776818595
"us-oh",102.633759422644
"us-ok",106.558841617378
"us-or",102.316003544245
"us-pa",108.089926005918
"us-ri",118.236280629697
"us-sc",78.8586368188039
"us-sd",106.580622942739
"us-tn",134.010088476444
"us-tx",89.7676847701187
"us-ut",143.295312424968
"us-va",86.2510865636054
"us-vt",123.592500245296
"us-wa",104.070447216219
"us-wi",98.6654352344075
"us-wv",96.0762724923325
"us-wy",100.154511237739
