"JS_KEY","NAME_REGIONALITY"
"us-ak",98.2396815139972
"us-al",81.5989584886923
"us-ar",128.012909482436
"us-az",119.78593940034
"us-ca",88.1270326845678
"us-co",113.629581368131
"us-ct",85.3862761880517
"us-dc",80.1578635446686
"us-de",61.878214259057
"us-fl",100.158365362118
"us-ga",91.8599975828129
"us-hi",156.716713668
"us-ia",152.841913570854
"us-id",121.189618978064
"us-il",81.5243177367471
"us-in",114.188036838548
"us-ks",133.461543267382
"us-ky",89.2469047245711
"us-la",105.782344970483
"us-ma",81.3620012692537
"us-md",85.7900328462793
"us-me",103.813001806322
"us-mi",93.9691699526447
"us-mn",111.014868978319
"us-mo",113.749937394126
"us-ms",103.04449278924
"us-mt",118.943346697932
"us-nc",88.7153500472962
"us-nd",186.343312555691
"us-ne",150.298576063071
"us-nh",99.5750245248402
"us-nj",71.1620598318388
"us-nm",99.2488440536756
"us-nv",115.754173579167
"us-ny",70.5497166931702
"us-oh",95.8599577843254
"us-ok",144.793335621287
"us-or",117.859245079553
"us-pa",110.492205424524
"us-ri",93.7820465051719
"us-sc",83.3700401097492
"us-sd",177.075779203384
"us-tn",114.0955039177
"us-tx",111.157024604718
"us-ut",102.54151389059
"us-va",93.5722212684071
"us-vt",130.868337266486
"us-wa",113.819566838736
"us-wi",108.282621152751
"us-wv",137.733204745593
"us-wy",148.143278434223
