"JS_KEY","NAME_REGIONALITY"
"us-ak",1.41567697847543
"us-al",1.38258332153091
"us-ar",1.03301656872739
"us-az",1.26303592860072
"us-ca",1.03546849777494
"us-co",1.09930843453886
"us-ct",0.7081994208683
"us-dc",1.13503497520419
"us-de",1.09828341076027
"us-fl",1.3447279817619
"us-ga",1.36885635841003
"us-hi",1.52374122884491
"us-ia",0.274916911256646
"us-id",1.50091264371749
"us-il",0.739528731842001
"us-in",0.938592941710958
"us-ks",0.682842631864525
"us-ky",1.12921464048318
"us-la",1.31964881168764
"us-ma",0.41813633224014
"us-md",1.01197848632658
"us-me",0.560007538862334
"us-mi",0.622933047300131
"us-mn",0.300296412906599
"us-mo",0.815362107493853
"us-ms",1.46312329184927
"us-mt",1.10255377153115
"us-nc",1.48308744577454
"us-nd",0.789264624913137
"us-ne",0.537432927013821
"us-nh",0.523071824767576
"us-nj",0.795618812045335
"us-nm",1.53070471317499
"us-nv",1.01014242133258
"us-ny",0.981645364015008
"us-oh",0.778790330406038
"us-ok",1.18162942034207
"us-or",0.928503211158463
"us-pa",1.08853178791804
"us-ri",0.283775880025686
"us-sc",1.47237032572985
"us-sd",0.880630584210147
"us-tn",1.5001278090646
"us-tx",1.45490168503534
"us-ut",1.1180252975195
"us-va",1.28469607859697
"us-vt",1.01973585585064
"us-wa",0.866012994472756
"us-wi",0.364958462090845
"us-wv",1.39861251631204
"us-wy",1.35217825447566
