"JS_KEY","NAME_REGIONALITY"
"us-ak",1.1185092299873
"us-al",0.526036355314488
"us-ar",0.688515354189558
"us-az",0.91027189505523
"us-ca",1.45725627426901
"us-co",0.791181181685608
"us-ct",1.32905328288468
"us-dc",1.69482076774737
"us-de",0.759678361078275
"us-fl",1.09037465885065
"us-ga",0.680491377031819
"us-hi",1.06794457034182
"us-ia",0.45202069033606
"us-id",0.63430895839128
"us-il",1.19582121499117
"us-in",0.572082145433852
"us-ks",0.552593310351059
"us-ky",0.519281051631786
"us-la",0.982700451919443
"us-ma",1.16543765129228
"us-md",1.2586264083881
"us-me",0.655489601787594
"us-mi",0.835657762192289
"us-mn",0.691412333239444
"us-mo",0.735698712989081
"us-ms",0.603348082481198
"us-mt",0.711971931439961
"us-nc",0.649176755980518
"us-nd",0.321944159085534
"us-ne",0.443267688528974
"us-nh",0.522781939543192
"us-nj",1.54119561250835
"us-nm",0.927683845644878
"us-nv",0.904401886091537
"us-ny",1.47390813452156
"us-oh",0.779999509266367
"us-ok",0.716731658118634
"us-or",0.880340934008717
"us-pa",0.881986991236655
"us-ri",1.09635431728927
"us-sc",0.618333281551465
"us-sd",0.458583249860208
"us-tn",0.600222660067702
"us-tx",0.846461130003398
"us-ut",0.73001504806938
"us-va",0.862397234482499
"us-vt",0.805225579382488
"us-wa",0.822668662414395
"us-wi",0.680215169091848
"us-wv",0.427362858998111
"us-wy",0.771162538872353
