"JS_KEY","NAME_REGIONALITY"
"us-ak",0.662078991905232
"us-al",1.09552768174354
"us-ar",0.934574090803656
"us-az",0.729721661094255
"us-ca",0.980792876700565
"us-co",0.962245564176038
"us-ct",1.07498261534358
"us-dc",0.888994852261514
"us-de",1.00598399891131
"us-fl",0.756634578476316
"us-ga",0.857700752067372
"us-hi",0.637438616594107
"us-ia",1.09312154988452
"us-id",0.867324273112802
"us-il",1.07773617718681
"us-in",0.982261226184124
"us-ks",1.0160519226348
"us-ky",1.04148771617209
"us-la",0.939880721771892
"us-ma",0.98285436236627
"us-md",0.973422051459569
"us-me",1.10634142757543
"us-mi",0.93010207108818
"us-mn",1.62993868120851
"us-mo",1.00240051686663
"us-ms",0.925270418920841
"us-mt",1.12249349549013
"us-nc",1.10511088699768
"us-nd",1.04829173718328
"us-ne",1.27739866928743
"us-nh",1.10985294559921
"us-nj",0.957759206297226
"us-nm",0.712334326287394
"us-nv",0.58344455593556
"us-ny",0.943823682731384
"us-oh",0.906138351304147
"us-ok",0.995129357992716
"us-or",0.898228532184777
"us-pa",1.06181846326741
"us-ri",0.988858264319723
"us-sc",0.783572757324797
"us-sd",1.25478889358369
"us-tn",1.07635407751509
"us-tx",1.16209229198173
"us-ut",0.822559583109817
"us-va",1.0421678564442
"us-vt",0.998419048643257
"us-wa",1.03810672145719
"us-wi",1.31633068837672
"us-wv",0.819775988198777
"us-wy",1.03900361063555
