"JS_KEY","NAME_REGIONALITY"
"us-ak",132.799627321182
"us-al",71.4332288478508
"us-ar",63.7498820364007
"us-az",136.886911635135
"us-ca",148.966869260885
"us-co",146.315914915875
"us-ct",58.9923926361161
"us-dc",62.3515785132484
"us-de",79.7694049375829
"us-fl",67.6296780361608
"us-ga",79.167650709961
"us-hi",80.0319770407349
"us-ia",152.764741360625
"us-id",136.901546311798
"us-il",122.373539755205
"us-in",93.6129973534236
"us-ks",89.4064242818609
"us-ky",73.6993629206535
"us-la",48.688637823214
"us-ma",48.3463298748212
"us-md",71.7465109258383
"us-me",51.5557986110587
"us-mi",93.2857023267098
"us-mn",146.977464966683
"us-mo",85.6817952572609
"us-ms",41.2516366219465
"us-mt",50.1024452377499
"us-nc",77.3167658254611
"us-nd",148.844289103001
"us-ne",130.731299182269
"us-nh",65.8908255419384
"us-nj",50.1919851292656
"us-nm",103.798303556076
"us-nv",129.395930334428
"us-ny",58.1032944081947
"us-oh",92.0470904555932
"us-ok",98.6389603921233
"us-or",149.609706728927
"us-pa",57.4214761157331
"us-ri",39.2826483808399
"us-sc",66.1561673513693
"us-sd",62.5352742411915
"us-tn",81.0289508060726
"us-tx",148.533873484434
"us-ut",104.369567094693
"us-va",82.4173760319735
"us-vt",126.981144405146
"us-wa",103.872150434522
"us-wi",148.780365474395
"us-wv",37.498017620258
"us-wy",138.895827620538
