"JS_KEY","NAME_REGIONALITY"
"us-ak",2.68093261593646
"us-al",1.02544429596787
"us-ar",1.23039663728255
"us-az",1.34105064376072
"us-ca",0.9850238421695
"us-co",1.05122120159105
"us-ct",1.3893023920525
"us-de",1.32437757300725
"us-fl",0.641626734915218
"us-ga",0.820768104026265
"us-ia",1.2524054357348
"us-id",0.902408335650154
"us-il",0.965650755473378
"us-in",1.41520739100045
"us-ks",1.17639363022843
"us-ky",1.20229751426535
"us-la",1.07602177866107
"us-ma",1.0641302596018
"us-md",0.902026675427234
"us-me",1.6061800435714
"us-mi",1.31906138421406
"us-mn",1.41213863946364
"us-mo",1.13014910188521
"us-ms",1.04900530529765
"us-mt",2.56685037696044
"us-nc",0.861950207041878
"us-ne",0.941394664855809
"us-nj",0.601544024364387
"us-nm",1.19865694647046
"us-nv",1.16218616728913
"us-ny",0.931128198928803
"us-oh",1.08286549247026
"us-ok",1.03797169864797
"us-or",1.26238543129202
"us-pa",1.17255470731934
"us-sc",0.744907868725484
"us-tn",1.02340139446182
"us-tx",0.973265425502377
"us-ut",1.41578411616844
"us-va",1.03531790744231
"us-wa",1.23153329735272
"us-wi",1.03834606137085
