"JS_KEY","NAME_REGIONALITY"
"us-ar",177.009339376459
"us-az",81.6562442581716
"us-ca",180.077016843972
"us-ct",114.324174483845
"us-fl",85.9908458269114
"us-ga",131.052954749892
"us-il",141.211822390227
"us-in",94.317264667754
"us-ky",120.404054559043
"us-ma",60.2041364491002
"us-md",87.9025355090627
"us-mi",64.5756570809416
"us-mn",96.5071698678348
"us-mo",71.0390691316378
"us-ms",167.721428385518
"us-nc",103.21504652988
"us-nj",70.9459980182759
"us-ny",177.038368649087
"us-oh",105.379275101248
"us-ok",144.122942386831
"us-pa",92.4849124166685
"us-tx",104.482561008167
"us-ut",157.242292253822
"us-va",122.799151129301
"us-wa",108.239271017049
