"JS_KEY","NAME_REGIONALITY"
"us-al",3.39605743630324
"us-ca",0.759958665040098
"us-co",1.5258223525839
"us-dc",7.25555614257537
"us-fl",1.50057068192734
"us-ga",1.63920293118197
"us-il",1.56111271095887
"us-ks",4.09155866726253
"us-ky",2.11906647807638
"us-la",2.41440145333079
"us-md",1.31108151627398
"us-mi",0.781292015830664
"us-nc",1.46343884866532
"us-nj",0.798143152572416
"us-ny",1.16475618777476
"us-oh",1.1340840379313
"us-pa",1.30248815199929
"us-tn",1.87809250300575
"us-tx",0.932267626621304
"us-va",2.01305220749743
"us-wa",2.1682971675926
