"JS_KEY","NAME_REGIONALITY"
"us-ak",1.01112273270378
"us-al",1.40405538086735
"us-ar",1.39480250383045
"us-az",0.833402025657846
"us-ca",1.1073235821768
"us-co",0.901868351762859
"us-ct",0.801782053218627
"us-dc",0.88651188577704
"us-de",0.594925965919517
"us-fl",0.983362134899306
"us-ga",1.33130230132454
"us-hi",0.995489084179834
"us-ia",0.773106915120071
"us-id",1.38298021691942
"us-il",0.809177056065598
"us-in",0.868262298814132
"us-ks",1.00604581411404
"us-ky",1.13677221648643
"us-la",1.34310021934026
"us-ma",0.85547729276761
"us-md",0.797671945811215
"us-me",1.07940634582144
"us-mi",0.657714738908395
"us-mn",0.516858711247614
"us-mo",0.833166290129967
"us-ms",2.05157520202355
"us-mt",0.794085560142525
"us-nc",1.1841707788975
"us-nd",0.754777193739458
"us-ne",0.771329768759605
"us-nh",1.02673611647005
"us-nj",1.18896670677142
"us-nm",1.15407368708755
"us-nv",0.810199236031105
"us-ny",1.085839424319
"us-oh",0.721724883207701
"us-ok",1.07367244757006
"us-or",0.932885736970897
"us-pa",0.827937827989621
"us-ri",0.83136758022311
"us-sc",1.50534175477669
"us-sd",0.94175646364932
"us-tn",1.22115538719312
"us-tx",1.17326199210484
"us-ut",1.21322920340966
"us-va",0.886698261468338
"us-vt",0.599453938898312
"us-wa",0.759348905583394
"us-wi",0.858291126631898
"us-wv",0.993921593749095
"us-wy",1.30610362976545
