"JS_KEY","NAME_REGIONALITY"
"us-al",40.3081531600974
"us-ar",140.713879686826
"us-az",142.412881509997
"us-ca",181.946165489759
"us-co",150.687777267438
"us-ct",40.7678685354138
"us-dc",159.347886639544
"us-de",102.154644644214
"us-fl",80.9347956124636
"us-ga",100.769018778751
"us-ia",38.3979003699682
"us-id",59.2374025593955
"us-il",102.843978698242
"us-in",80.4037105756794
"us-ks",120.183007162617
"us-ky",40.3564767757157
"us-la",61.4648580234818
"us-ma",55.9416815769408
"us-md",66.9834877013271
"us-mi",23.5906420594886
"us-mn",44.2819009263489
"us-mo",49.1245005915235
"us-ms",51.672976226738
"us-nc",98.3643657913271
"us-ne",105.67053620785
"us-nj",91.2635530825172
"us-nm",147.698590381426
"us-nv",77.7117544130273
"us-ny",101.620135958673
"us-oh",34.2021339791354
"us-ok",35.5696146560774
"us-or",110.46013558271
"us-pa",46.8677765864376
"us-ri",85.8643399875873
"us-sc",101.69874250044
"us-tn",62.4036294928634
"us-tx",171.741486979545
"us-ut",79.6155699241933
"us-va",80.3632336551019
"us-wa",98.8164643716527
"us-wi",36.8096175405424
