"JS_KEY","NAME_REGIONALITY"
"us-al",183.736280448063
"us-ar",148.509173146313
"us-az",113.818904154941
"us-ca",118.169589866038
"us-co",140.538089434279
"us-ct",34.9178995835731
"us-dc",95.1799557032115
"us-fl",122.419716066158
"us-ga",227.612110059348
"us-hi",494.51207510031
"us-ia",50.9469472436277
"us-il",78.6726099227606
"us-in",87.7602986693896
"us-ks",87.5052048321727
"us-ky",48.316369118599
"us-la",214.069487290101
"us-ma",30.9117338528398
"us-md",99.6760733824679
"us-me",67.8167041464473
"us-mi",91.5500637365324
"us-mn",36.6085848457205
"us-mo",129.106249809178
"us-ms",232.987286806139
"us-mt",102.119885936077
"us-nc",178.907983712423
"us-nh",156.291862403394
"us-nj",89.3800669893363
"us-nm",183.890306122449
"us-ny",79.7141390218453
"us-oh",73.399325483271
"us-ok",108.353119156178
"us-or",72.9534301806382
"us-pa",88.603320729903
"us-sc",226.274393655181
"us-sd",104.897174589614
"us-tn",122.751454993395
"us-tx",113.843333006279
"us-ut",180.763359994901
"us-va",116.411828887468
"us-wa",67.7802267798375
"us-wi",25.0261910322634
"us-wv",114.39330079858
