"JS_KEY","NAME_REGIONALITY"
"us-ak",133.039015375608
"us-al",138.770819325305
"us-ar",80.2323416203058
"us-az",85.4221263763314
"us-ca",138.396713861288
"us-co",136.081296645486
"us-ct",64.9757437991142
"us-dc",85.6843872906448
"us-de",76.928687939622
"us-fl",119.510850136217
"us-ga",108.325774462748
"us-hi",275.20717931443
"us-ia",95.204874767383
"us-id",96.6836165408371
"us-il",81.8173627668878
"us-in",182.38890415889
"us-ks",101.74579385756
"us-ky",141.334823640428
"us-la",152.373754417847
"us-ma",48.4617861668809
"us-md",85.1054918245559
"us-me",91.5551612253585
"us-mi",73.1869641693319
"us-mn",104.551417956574
"us-mo",98.1957290890525
"us-ms",83.0441724788441
"us-mt",91.9034154004496
"us-nc",112.084554629266
"us-nd",114.759048078279
"us-ne",106.747456010073
"us-nh",99.8147004910671
"us-nj",60.9387954528916
"us-nm",72.0213833400524
"us-nv",160.790455162691
"us-ny",72.7849573887106
"us-oh",137.550327957087
"us-ok",90.5796413345261
"us-or",174.865102728294
"us-pa",55.9374945131317
"us-ri",79.4291483196616
"us-sc",86.8032258624486
"us-sd",75.9467680533899
"us-tn",117.394985145824
"us-tx",85.6517994151539
"us-ut",89.7990171800073
"us-va",100.334505240889
"us-vt",86.2708779080018
"us-wa",140.642419096487
"us-wi",94.5233257086358
"us-wv",134.009835672304
"us-wy",102.90250356738
