"JS_KEY","NAME_REGIONALITY"
"us-ak",1.0208746874415
"us-al",0.702315872794413
"us-ar",0.601178512508283
"us-az",0.911625159895687
"us-ca",0.994444485249772
"us-co",0.973018155850888
"us-ct",1.29667726761966
"us-dc",0.861414086998933
"us-de",1.04721298929209
"us-fl",0.894254507864185
"us-ga",0.803941863984016
"us-hi",0.90308094676666
"us-ia",1.11663054969217
"us-id",1.08560473376111
"us-il",1.05742111578994
"us-in",0.869915112409682
"us-ks",0.982888028241454
"us-ky",0.591847279611621
"us-la",0.712434312307048
"us-ma",1.3132631412598
"us-md",0.878422066247007
"us-me",1.47853006178969
"us-mi",1.06320505822543
"us-mn",1.28611958783056
"us-mo",0.882285862580508
"us-ms",0.475319436465965
"us-mt",1.06890971765079
"us-nc",0.810454164537077
"us-nd",1.21023290755359
"us-ne",1.27026165291289
"us-nh",1.34929448790982
"us-nj",1.20563114253536
"us-nm",0.67487223545635
"us-nv",0.871459171816678
"us-ny",1.20162047664437
"us-oh",0.934187690989695
"us-ok",0.860536921579227
"us-or",1.26039235447526
"us-pa",1.07570638331269
"us-ri",1.2538215411976
"us-sc",0.747504398153988
"us-sd",0.982722579171606
"us-tn",0.732349141265821
"us-tx",0.737905538217286
"us-ut",1.22591274428274
"us-va",0.8659902379988
"us-vt",1.46502213424062
"us-wa",1.05380189394311
"us-wi",1.42555216913349
"us-wv",0.618121615656611
"us-wy",1.15036828548853
