"JS_KEY","NAME_REGIONALITY"
"us-ak",0.962444976356564
"us-al",0.714996419458723
"us-ar",0.6992732088813
"us-az",0.932103695982266
"us-ca",1.10625169289106
"us-co",0.944174226036173
"us-ct",0.562099470502977
"us-dc",1.25560750078959
"us-de",1.00358331725617
"us-fl",0.901308283546155
"us-ga",0.687161822401132
"us-hi",1.37275942485598
"us-ia",0.935045298930362
"us-id",1.22183086264996
"us-il",1.01802557692983
"us-in",0.861201753164824
"us-ks",1.11434158649997
"us-ky",0.783293074339994
"us-la",0.850255689976073
"us-ma",0.863061568639141
"us-md",0.920151619649064
"us-me",0.814349858668392
"us-mi",1.22020948344502
"us-mn",1.23118747845383
"us-mo",0.982367789690307
"us-ms",1.22204947615196
"us-mt",0.912209209121502
"us-nc",0.89098160037689
"us-nd",1.08775832492647
"us-ne",0.446004676372772
"us-nh",0.827914902991808
"us-nj",0.95856921284254
"us-nm",0.864277880607006
"us-nv",1.07496116816263
"us-ny",1.07130067200794
"us-oh",0.963309598177753
"us-ok",0.753915718610701
"us-or",1.33503241852455
"us-pa",1.04594703597052
"us-ri",0.723759224328403
"us-sc",1.0257275743338
"us-sd",1.14549346232895
"us-tn",0.837263812485051
"us-tx",1.15683419279016
"us-ut",1.17739838654056
"us-va",0.979618608413309
"us-vt",0.96717541592769
"us-wa",0.910141098965286
"us-wi",1.23372469907231
"us-wv",0.84995598503713
"us-wy",1.45328035314062
