"JS_KEY","NAME_REGIONALITY"
"us-ak",155.623465069606
"us-al",85.221730294504
"us-ar",87.6372847737814
"us-az",112.094070817604
"us-ca",99.7736090456973
"us-co",84.3334145491828
"us-ct",146.07853663097
"us-dc",101.919156897605
"us-de",129.539888257357
"us-fl",92.0537312024584
"us-ga",81.9005608464626
"us-hi",99.8776786327334
"us-ia",54.4648912880008
"us-id",59.0266345097229
"us-il",103.16943164798
"us-in",69.3049375526423
"us-ks",82.8260742888946
"us-ky",61.369016543993
"us-la",102.722412682847
"us-ma",133.038471838837
"us-md",113.213534564635
"us-me",67.2969727756319
"us-mi",88.2204387064055
"us-mn",47.0087489961936
"us-mo",67.2650315084337
"us-ms",90.9697365138829
"us-mt",104.021900770317
"us-nc",88.448450235388
"us-nd",44.8612366010676
"us-ne",60.9058384319883
"us-nh",107.506885647103
"us-nj",152.801666315666
"us-nm",97.3069370567921
"us-nv",96.5664389450296
"us-ny",133.998702540638
"us-oh",92.1524829833071
"us-ok",60.0857994379562
"us-or",65.6745914791353
"us-pa",145.668442220653
"us-ri",127.963926297882
"us-sc",96.7622403158882
"us-sd",34.6858650476795
"us-tn",71.6940136803693
"us-tx",87.3583435247203
"us-ut",33.109047925135
"us-va",105.574981234896
"us-vt",103.346653118449
"us-wa",88.1619027962719
"us-wi",62.4259934166251
"us-wv",89.3388309077903
"us-wy",113.003881981027
